Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,62|4|59|2|61|6|60|5|7|58|1|64|57|3|8|63,-0.3838244676589966,-1.1806946992874146,-0.3838244676589966,-1.1806946992874146,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|59|2|6|1|57|60|64|61|4|7|63|58|5|62|3,-2.07181978225708,-0.15013070404529572,-2.07181978225708,-0.15013070404529572,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,7|61|60|63|57|6|62|58|4|3|5|8|64|2|1|59,-0.20009994506835935,-1.8748066425323489,-0.20009994506835935,-1.8748066425323489,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,2|1|5|58|64|57|7|4|59|62|6|60|63|8|3|61,-1.24220073223114,-0.35166022181510925,-1.24220073223114,-0.35166022181510925,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,2|62|6|57|61|4|63|7|8|64|5|3|58|59|1|60,-0.495366483926773,-1.00497567653656,-0.495366483926773,-1.00497567653656,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,57|6|59|8|7|1|3|5|63|62|4|58|61|2|60|64,-0.4523412585258484,-1.0613784790039062,-0.4523412585258484,-1.0613784790039062,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,63|7|59|3|60|8|5|58|64|1|2|4|62|57|61|6,-0.4361514449119568,-1.0766528844833374,-0.4361514449119568,-1.0766528844833374,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,2|58|8|63|60|61|6|64|1|7|4|3|5|62|57|59,-0.42308372259140015,-1.1103676557540894,-0.42308372259140015,-1.1103676557540894,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,63|5|8|7|62|3|57|61|60|58|4|2|1|59|6|64,-1.2948625087738037,-0.3461757004261017,-1.2948625087738037,-0.3461757004261017,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,19,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,64|58|1|8|59|5|6|62|63|3|2|60|57|4|7|61,-0.1222771257162094,-2.3040826320648193,-0.1222771257162094,-2.3040826320648193,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,20,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a yellow ball.,A-AB-B,a green ball,a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,2|5|58|57|1|8|3|63|6|62|60|61|7|64|4|59,-0.4934837818145752,-0.962154746055603,-0.4934837818145752,-0.962154746055603,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,64|57|4|59|2|5|62|1|6|3|58|61|7|63|60|8,-0.22884142398834229,-1.6694345474243164,-0.22884142398834229,-1.6694345474243164,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,62|5|64|6|7|2|58|61|3|63|8|57|1|59|60|4,-0.7764294147491455,-0.635782778263092,-0.7764294147491455,-0.635782778263092,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,6|5|61|59|8|63|62|4|64|7|58|1|2|3|60|57,-0.558729887008667,-0.886854887008667,-0.558729887008667,-0.886854887008667,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,3|4|1|64|6|58|62|60|7|5|61|59|57|2|63|8,-3.064643144607544,-0.06464317440986633,-3.064643144607544,-0.06464317440986633,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,63|59|5|3|4|8|6|57|61|1|2|7|62|58|60|64,-0.9051508903503418,-0.54639434814453125,-0.9051508903503418,-0.54639434814453125,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,61|7|8|59|4|60|58|62|1|63|3|2|64|5|6|57,-3.026575803756714,-0.05705533176660538,-3.026575803756714,-0.05705533176660538,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,60|64|63|4|58|3|61|1|59|57|6|62|5|7|8|2,-0.23710432648658752,-1.6153918504714966,-0.23710432648658752,-1.6153918504714966,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,57|61|60|63|62|64|5|8|2|4|1|6|58|3|59|7,-0.782839834690094,-0.642214834690094,-0.782839834690094,-0.642214834690094,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,2|64|3|58|7|5|60|8|61|59|4|1|62|57|6|63,-1.4042351245880127,-0.3066781461238861,-1.4042351245880127,-0.3066781461238861,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,58|57|64|8|3|62|61|6|1|63|2|7|60|59|4|5,-0.5738193392753601,-0.8552752137184143,-0.5738193392753601,-0.8552752137184143,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,3|62|61|8|4|64|60|57|6|7|58|5|2|59|1|63,-0.4825925827026367,-1.0294594764709473,-0.4825925827026367,-1.0294594764709473,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,61|64|60|62|4|57|6|58|1|5|3|2|63|7|59|8,-0.9048490524291992,-0.5519468784332275,-0.9048490524291992,-0.5519468784332275,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,58|60|61|4|8|3|57|1|64|63|59|62|2|7|6|5,-0.5572858452796936,-0.8854108452796936,-0.5572858452796936,-0.8854108452796936,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,6|8|7|57|2|63|58|64|60|5|62|1|59|3|61|4,-0.9609229564666748,-0.5077979564666748,-0.9609229564666748,-0.5077979564666748,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,59|63|62|57|60|61|64|1|8|58|3|6|5|2|4|7,-1.020381212234497,-0.5108275413513184,-1.020381212234497,-0.5108275413513184,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,1|4|7|2|61|57|64|8|59|3|5|6|62|58|63|60,-0.28679031133651733,-1.4662281274795532,-0.28679031133651733,-1.4662281274795532,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,6|58|7|61|2|63|5|57|8|3|59|62|64|1|60|4,-0.4002731144428253,-1.181523084640503,-0.4002731144428253,-1.181523084640503,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,8|5|62|64|6|59|58|63|4|57|1|7|61|2|60|3,-0.7938912510871887,-0.6222054362297058,-0.7938912510871887,-0.6222054362297058,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,64|5|6|62|61|8|63|2|4|59|3|60|1|57|58|7,-0.2060663551092148,-1.8023710250854492,-0.2060663551092148,-1.8023710250854492,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,4|1|8|62|5|60|58|7|64|63|3|59|61|2|6|57,-0.11646068841218948,-2.2765448093414307,-0.11646068841218948,-2.2765448093414307,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,6|59|61|64|63|1|4|2|57|5|62|58|60|8|7|3,-0.5656387209892273,-0.8780832886695862,-0.5656387209892273,-0.8780832886695862,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|2|60|61|8|64|3|5|1|58|57|59|63|7|6|62,-0.9587135314941406,-0.5056100487709045,-0.9587135314941406,-0.5056100487709045,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,5|4|62|8|60|57|2|1|3|64|7|61|58|63|59|6,-0.6930631995201111,-0.7322251200675964,-0.6930631995201111,-0.7322251200675964,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,61|7|4|3|63|57|64|62|59|2|6|8|60|5|58|1,-0.9728475213050842,-0.4888284206390381,-0.9728475213050842,-0.4888284206390381,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,8|1|4|6|3|59|63|7|60|57|5|58|62|64|61|2,-0.47363144159317017,-1.0008615255355835,-0.47363144159317017,-1.0008615255355835,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|57|58|1|8|7|3|61|62|2|60|6|63|4|64|59,-0.9940017461776732,-0.4783767759799957,-0.9940017461776732,-0.4783767759799957,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,60|4|1|3|59|2|64|8|63|6|5|7|57|62|61|58,-0.38069024682044983,-1.1930427551269531,-0.38069024682044983,-1.1930427551269531,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,57|1|61|58|7|2|3|64|62|60|8|63|4|6|5|59,-0.2641806900501251,-1.5767359733581543,-0.2641806900501251,-1.5767359733581543,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,62|61|63|57|5|7|6|64|60|8|4|2|1|59|58|3,-0.0916297286748886,-2.5147712230682373,-0.0916297286748886,-2.5147712230682373,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,64|57|6|60|58|5|3|4|62|63|59|2|61|1|8|7,-0.3743607699871063,-1.2289648056030271,-0.3743607699871063,-1.2289648056030271,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,57|61|1|4|64|58|3|60|2|62|6|59|63|7|5|8,-0.38197675347328186,-1.2342753410339355,-0.38197675347328186,-1.2342753410339355,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,5|7|8|60|57|64|2|59|62|58|1|4|3|61|6|63,-3.9663503170013423,-0.02979577518999576,-3.9663503170013423,-0.02979577518999576,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,60|61|57|2|6|5|1|7|3|59|62|58|8|63|64|4,-3.191685438156128,-0.0510597825050354,-3.191685438156128,-0.0510597825050354,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,64|63|2|6|3|5|59|57|60|1|4|58|8|7|61|62,-1.459963321685791,-0.2483879327774048,-1.459963321685791,-0.2483879327774048,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,8|5|62|58|6|7|4|61|3|59|2|60|63|64|1|57,-1.0582153797149658,-0.4641076326370239,-1.0582153797149658,-0.4641076326370239,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,62|59|1|63|61|6|2|8|5|58|64|60|3|4|57|7,-1.3661733865737915,-0.29577502608299255,-1.3661733865737915,-0.29577502608299255,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|8|57|58|2|7|6|4|60|1|61|59|62|64|3|63,-0.22780472040176392,-1.649518966674805,-0.22780472040176392,-1.649518966674805,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,62|61|60|2|8|64|57|6|59|3|63|5|4|7|58|1,-0.8486524820327759,-0.5830274820327759,-0.8486524820327759,-0.5830274820327759,Mixtral-8x7B-v0.1,bad
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,3|62|64|57|58|8|7|61|59|1|6|4|60|63|5|2,-0.5548734664916992,-0.8983915448188782,-0.5548734664916992,-0.8983915448188782,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,64|8|59|63|3|57|1|62|61|5|4|2|7|58|6|60,-0.24645651876926425,-1.5747694969177246,-0.24645651876926425,-1.5747694969177246,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,59|63|5|58|8|57|3|7|1|61|6|2|64|60|4|62,-0.5250471234321594,-0.9312971234321594,-0.5250471234321594,-0.9312971234321594,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,1|62|5|64|59|2|60|6|58|61|63|57|3|8|4|7,-0.48763227462768555,-0.9682952165603638,-0.48763227462768555,-0.9682952165603638,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,8|6|2|1|5|62|64|57|61|4|60|58|3|7|63|59,-0.37075141072273254,-1.2457513809204102,-0.37075141072273254,-1.2457513809204102,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,3|1|7|59|4|5|64|6|61|58|60|2|8|57|63|62,-0.224048376083374,-1.6646884679794312,-0.224048376083374,-1.6646884679794312,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,4|7|63|8|58|64|59|1|3|61|5|6|60|57|62|2,-0.6465977430343628,-0.7800158262252808,-0.6465977430343628,-0.7800158262252808,Mixtral-8x7B-v0.1,good
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|2|8|62|64|59|7|57|61|63|6|5|60|1|4|58,-0.34332576394081116,-1.2962772846221924,-0.34332576394081116,-1.2962772846221924,Mixtral-8x7B-v0.1,good
